% Ceci represente la classification de critiques de films en fonction de leur jugement.

@relation critiques
@attribute contenu string
@attribute classe {positive, mixed, negative}

@data
'Burnt is mildly diverting.',mixed
'Oyelowo and Mara try to bring humanity and tension to the testimonial thriller of two lost souls finding their way together, but they only succeed in bursts, hampered by marketing copy masquerading as dialogue.',mixed
'Although Captive largely succeeds as a two-hander, it stumbles in the minimal attempts to broaden the scope beyond Smith and Nichols\' time together.',mixed
'Though much of the drama is clunky and flat, the taut, visceral performances by David Oyelowo and Kate Mara never err.',mixed
'Convincing performances from David Oyelowo and Kate Mara – as an escaped killer and his drug addicted hostage – are the saving grace of Captive, a decent dramatic thriller somewhat weighed down by its mildly religious message.',mixed
'For a film supposedly about the transformative power of faith, Captive has very little to preach in that regard, apart from the importance of purchasing megachurch pastor Rick Warren\'s hit book, The Purpose Driven Life.',mixed
'Whatever power this piece of writing had over the two of them, Captive fails to capture the magic, hope or whatever made it a best seller.',mixed
'The leads acquit themselves relatively well here, hinting at the interesting character study that could have been, but by the end the only captive left is the viewer.',mixed
'The actors are committed – Mara, generally waif-like, appears frail indeed – but there\'s barely anything worth committing to.',mixed
'A credit-sequence television clip of Mr. Warren and the real Ms. Smith with Oprah Winfrey makes the entire movie feel like the strangest book infomercial in memory.',mixed
'A curious hybrid of grim fairytale and gory horror, del Toro\'s ninth feature is striking but sorely lacking in surprises. Great ghosts, but del Toro is capable of so much more.',mixed
'Crimson Peak is locked in by a somnambulist, formulaic vibe and comes off as contented to go through Gothic 101 motions without recourse to reinvention or refreshing vigour.',mixed
'The film is too busy, and in some ways too gross, to sustain an effective atmosphere of dread. It tumbles into pastiche just when it should be swooning and sighing with earnest emotion.',mixed
'Crimson Peak\'s astonishing visuals don\'t enhance its story (co-written by the director and Matthew Robbins); they overwhelm it, encouraging us to stand back and admire the look when we should be involved in the emotional mechanics of this lurid tale.',mixed
'All three actors work hard... and when the melodrama hits fever pitch, Crimson Peak lurches into life. But overall this lacks weight and intensity: a Brontë-esque bauble smeared in twenty-first-century slickness.',mixed
'The gifted fantasy/sci-fi/horror specialist has made a film that\'s very bloody, and bloody stylish at that, one that\'s certainly unequaled in its field for the beauty of its camerawork, sets, costumes and effects. But it\'s also conventionally plotted and not surprising or scary at all, as it resurrects hoary horror tropes from decades ago to utilize them in conventional, rather than fresh or subversive ways',mixed
'Crimson Peak ends up feeling like a bit of make-work, a project to keep the visionary filmmaker busy until something that truly sparks his passion comes along.',mixed
'Del Toro gets the ghostly elements right, with red and black flesh-torn spooks wailing warnings to the receptive Edith. But he goes wildly overboard in aiming for atmosphere after the story shifts to the Sharpes\' crumbling English manor.',mixed
'Crimson Peak is a gorgeous mediocrity.',mixed
'Not even the film\'s occasional bursts of ultra-violence, or the endlessly oozing red clay, or Hiddleston crying a red tear, or Chastain swanning around in one flaming crimson ball gown after another, can infuse this gorgeous bore with anything like red-blooded suspense.',mixed
'For sheer, sepulchral eye candy at this most horror-ific time of year, del Toro\'s Crimson Peak leaves Tim Burton – reigning misfit king of hyper-stylized, goth-y weirdness – in the dust and well-nigh forgotten.',mixed
'Aflame with color and awash in symbolism, this undeniably ravishing yet ultimately disappointing haunted-house meller is all surface and no substance, sinking under the weight of its own self-importance into the sanguine muck below.',mixed
'The insertion of attractive Hollywood stars into a daunting landscape makes for some odd contradictions of scale as the story unfolds with white-knuckle inevitability. [28 Sept. 2015, p.61]',mixed
'Though there is heroism as well as love here, because it involves the deaths of people we have come to care about, Everest is finally a sad story, though not always a dramatically involving one.',mixed
'Everest is a sprawling mess of a movie, one you feel like could have been great but instead roams all over the place and winds up being just pretty good.',mixed
'Everest is visually splendid, though it loses a few points for its murkiness in rendering its main characters as distinct individuals.',mixed
'A valiant effort that never quite scales the dizzy emotional heights required, running out of oxygen in the final act. Visually, though, it\'s stunning.',mixed
'Spectacular and well-acted, this suffers from much the same problem as the situation it depicts — too many people on the mountain and too many threads to follow so that affecting individual stories get lost in the snow.',mixed
'Ultimately, Everest is not concerned with the why, but with the how and it\'s grimly efficient at building up the drama, helped on by Clarke\'s wonderful character study, even if the film as a whole never quite reaches the dizzying heights of its subject.',mixed
'The hardship of the trek is vividly and stomach-lurchingly portrayed, particularly when the storm sets in, but it never makes the crucial leap from the screen into your bones.',mixed
'This is one of those cases where fictionalizing a true event, or at least fusing two or three real people into one composite character, might have resulted in tighter storytelling.',mixed
'Everest, in short, suffers from the same problem as Everest: overcrowding.',mixed
'The feature film Everest provides soaring visuals, but it\'s a distant second in terms of storytelling depth and narrative impact.',mixed
'Though it assembles a first-rate cast in a story taken from reality, Everest feels icebound and strangely abstract, lacking the gravity of genuine tragedy or the swagger of first-rate adventure.',mixed
'While it\'s impossible not to be somewhat caught up in these climbers\' life-or-death struggle, Everest is oddly uninvolving — it depicts a horrific scenario in an underwhelming, distancing way.',mixed
'Everest is a frustrating movie in many ways – despite some lurches and shocks, it doesn\'t quite deliver the edge-of-your-seat thrills that many were hoping for, and all those moderately engaging characters mean that there is no centrally powerful character.',mixed
'At first, it\'s fun and shiny, then you\'re left with a crumpled mess on the floor.',mixed
'It\'s shockingly humorless and glacially slow for a film featuring a bendy boy genius, an invisible woman, a human torch, and a talking pile of stones.',mixed
'With a weak structure and little chemistry, Fantastic Four proves itself to be a franchise that was better off lost in space.',mixed
'The impressive young cast -- is mostly wasted. Teller and company, despite their proven talents, are given little of depth to do and forced to spout dialog that ranges from clunky to ridiculous.',mixed
'The model here isn\'t adventure pulp. It\'s dystopian Y.A., junked up with scenes of medical horror too scary for kids and too unpleasant to be enjoyed by anyone.',mixed
'The film is almost all build-up, though any mounting sense of excitement is dispelled by the monotonously downbeat tone and the cast\'s conspicuous lack of chemistry. Nobody looks like they\'re having fun, and the gloom is infectious.',mixed
'As an origin story that\'s all origins and no story, there\'s a hollow, stale feeling to this occasionally admirable attempt to Nolanise Marvel\'s dysfunctional family.',mixed
'Ponderous, pretentious and, most damning of all, just not much fun.',mixed
'The cast are some of the most promising actors of their generation, but what chemistry there is between them is swept away by wave after wave of expository dialogue and ludicrous exclamation.',mixed
'This reboot of the Marvel superhero franchise is a film of two halves: the first likeable and fun, the second tiresome and loud.',mixed
'It\'s overstating things to say the stars of Fantastic Four are Miles Teller, Kate Mara, Michael B. Jordan, and Jamie Bell, because I can\'t remember the last time four actors appeared less invested in a movie for which they\'ve teamed up.',mixed
'Apparently Fantastic Four doesn\'t want to be another dumb superhero action flick, but try as they might to turn it into a movingly realistic drama, director Josh Trank and a pair of screenwriters never succeed, creating instead a comic book movie that is bizarrely short on humour and action.',mixed
'In short, this Josh Trank-directed reboot had a very low hurdle to overcome to become the best FF movie so far. The most fantastical aspect of the movie is that it may not achieve that goal.',mixed
'If Fantastic Four is pleasantly different in its introductory segment, once those super powers kick in, the whole film goes into a more standard gear.',mixed
'Is it a home run? No. But at this point, comic fans are just happy to see Fox play error-free ball with their Marvel adaptations, and Fantastic Four mostly qualifies.',mixed
'Neither the disaster the fanboy nation seems to be itching to attack nor a significant improvement over the Tim Story movies, Fantastic Four seems doomed to please no one.',mixed
'Ultimately, Fox\'s stab at reviving one of its inherited Marvel properties feels less like a blockbuster for this age of comics-oriented tentpoles than it does another also-ran — not an embarrassment, but an experiment that didn\'t gel.',mixed
'Director Josh Trank, whose debut feature Chronicle put a smart new spin on superhero tropes, has assembled a quartet of engaging, charismatic performers and stranded them in a miasma of exposition and set-up that sinks the movie.',mixed
'Goosebumps,Rob Letterman\'s film based on the R.L. Stine books (pretty much all of them), is silly, goofy, a little scary, a little poignant and a lot of fun.',mixed
'There\'s a streak of old-fashioned B-movie spooky playfulness here, and when actual, motivated characters are on screen it\'s delightful.',mixed
'Though it revives at least a dozen of Stine\'s most popular beasts and fiends, the new Goosebumps movie rarely recalls the old preteen page-turners for which it\'s named.',mixed
'It\'s occasionally funny and sometimes suspenseful, but it isn\'t particularly imaginative. Then again, neither are Stine\'s popular novellas.',mixed
'At a guess, I\'d say that Goosebumps will satisfy its core audience - fans of R.L. Stine\'s popular children\'s books - and bore pretty much everyone else.',mixed
'More often than not, Mr. Letterman uses his movie as a toy chest of characters more than as a medium, the muggy Mr. Black included.',mixed
'Although the film\'s content falls squarely within the PG rating, it provides about 20 percent more visual terror than you\'re probably expecting. Plus, the presence of a scary clown should automatically trigger a special MPAA rating. (PG-C?) Take your 5-year-old knowing that he may be visiting your bed every night between now and Halloween.',mixed
'What everyone will remember about Goosebumps is .?.?. nothing. Except that it was kinda like Gremlins.',mixed
'A film that assembles many of the author\'s most memorable creations with noisy, tossed-off sloppiness.',mixed
'There\'s hardly a shred of cleverness to be found amid all the predictabilities.',mixed
'Jack Black\'s mildly theatrical, knowingly hammy performance is but one of this horror-comedy\'s overdone elements, and the film fails to rise above the level of perfunctory effects-driven spectacle.',mixed
'The ADD overload combined with an understandably kid-friendly approach to horror (no one\'s ever in real danger, and the monsters are never too scary) results in a disposable product intended to appeal to everyone but likely to resonate with no one.',mixed
'Newbie director Aleksander Bach handles the project with a competent precision. The film doesn\'t rise above the genre and the plot is muddled, but he pulls off the basic elements with a distinctly chilly European style.',mixed
'In this post-Mad Max: Fury Road action movie age, occasionally bonkers just doesn\'t cut it anymore.',mixed
'Hitman: Agent 47 might offer a passable diversion for action junkies but, for everyone else, it\'s best avoided.',mixed
'Delve into the story at your own risk, but embrace the unrepentant stupidity of it all and there\'s a zen-like joy to be found in this screenvomit of adolescent violence.',mixed
'At the end, the door is left open for a sequel, but Agent 47 doesn\'t feel like a character who\'s got what it takes to be a franchise hero. He, and the film, are lacking in personality.',mixed
'Consistently off by a beat, Hitman: Agent 47 fails to ever click into gear.',mixed
'This vaguely science-fiction action picture based on a video game (and not a sequel to 2007\'s Hitman) is an idiotic mess with a bafflingly dense prologue, an endless final battle, lifeless performances and anticlimactic twists, but it does have a degree of visual flair.',mixed
'After a while, you give up trying to make sense of the plot and sit there gaping at the car crashes, fight scenes, and shootings. The problem is that even the mayhem quickly becomes repetitive.',mixed
'For the haters out there, you could see where Sandler reprising his role as a cartoon Dracula in Hotel Transylvania 2 might just be the perfect metaphor: Yep, there he goes again, evilly sucking the lifeblood out of decent entertainment. Now come on, let\'s grab the torches!',mixed
'There are some nice messages of inclusion, but they\'re crowded out by a big dumb action scene at the end.',mixed
'If you enjoy Sandler\'s brand of obvious humor and don\'t mind noticeable Sony product placements, this inoffensive sequel is, like its predecessor, just enough for a Halloween treat.',mixed
'It skews very young, and for that crowd, Hotel Transylvania 2 works well enough. If this is Sandler\'s sentence for all the awful, lazy live-action fare he\'s fed his fans over the years, he and we can say he got off easy.',mixed
'By the end of this 89-minute film, I was absolutely on the edge of my seat. Not due to suspense, but due to my utter disdain for the infantile plotting.',mixed
'Well, put a stake in it. It\'s done.',mixed
'Hotel Transylvania 2, much like its predecessor, never aims too high, so the fact that it comes as such a pleasant surprise makes it all the more entertaining.',mixed
'Unusually for any film top-billed by Adam Sandler these days, there are jokes to please young and old.',mixed
'Hotel Transylvania 2 is minor, to be sure, but given the comedian\'s recent work, it still counts as a pleasant surprise.',mixed
'Genndy Tartakovsky is a talented director who knows how to telegraph what an animated character is thinking and doing and how to move a character in ways that suggest personality.',mixed
'The problem is, Hotel Transylvania 2 focuses so intently on parental neuroses—Dracula needs Mavis to remain his little girl and needs his new grandson to conform to his vampire lineage—that the movie itself feels smothering (especially on the heels of the similarly themed original).',mixed
'Some jokes actually work (a GPS-voice gag induced unforced laughter), and the whole thing is amiable and colorful and surprisingly low on body-function gags. It may not kill you to take your kids.',mixed
'Against all odds, Nashville series regular Peeples keeps the film watchable, delivering a capable star turn with enough flashes of soul to belie the script\'s artifice and credible pop vocals to boot.',mixed
'This movie sure means well, and it\'s just entertaining enough to (slightly) slip off the shackles of the great cultural conformity factory it ultimately represents.',mixed
'As silly and sometimes nonsensical as it is, the movie is surprisingly sweet and well-intentioned.',mixed
'To Chu\'s credit, he does work hard not only to legitimize 30-somethings\' halcyon recollections, but also to make the material relevant to a new generation.',mixed
'Fans of the cartoon should stick around for Lewis\' after-credits sequence, which introduces a dastardly rival band. It\'s the movie\'s best scene, setting up a sequel we\'ll never see.',mixed
'Chu and screenwriter Ryan Landels\'s take on fame is more fascinating than most of the film\'s drab, slow drama.',mixed
'Jem has less in common with its neon-drenched ‘80s source material than with the real-life Internet-to-red-carpet trajectory of Justin Bieber — a similarly generic teen idol with moves dully modeled on superior artistic predecessors.',mixed
'There are a few sweet moments early in Jem and the Holograms.... But then the movie\'s lumbering, overstuffed, unfocused plot shows up, and whatever high hopes we might have had for this latest exploitation of 1980s nostalgia are slowly ground away.',mixed
'On a thematic level, it remains wholly reprehensible and a fraudulent piece of entertainment. But at least it rips off some better films (Mad Max, Day of the Dead, The Matrix) with a good deal of energy.',mixed
'The movie may feel tonally consistent with the first, but it\'s also overlong and thoroughly routine.',mixed
'There\'s lots of eye candy, and the pace is fast, but somehow the movie falls short. You\'re forgiven if you get the idea that Scorch Trials suffers from middle movie fatigue.',mixed
'In Maze Runner: The Scorch Trials, selfish oldsters scheme to rob young people of their vital essence, sacrificing them in the process. It\'s basically Social Security: The Movie.',mixed
'It\'s not a bad movie. It\'s like several pretty good ones.',mixed
'Though Ball\'s workmanlike handling of the second in the trilogy, The Scorch Trials, proves mainly that he can keep a franchise from running completely off the rails when the tracks have been laid perilously near a swamp of dys-lit cliches.',mixed
'Left without a gimmick, The Scorch Trials wanders between YA cliches — there\'s a Resistance, but it\'s unclear what they\'re resisting — and zombie movie tropes, with the obligatory a zombie bit our friend scene.',mixed
'Starts at a sprint and hurtles at us for a good long, stretch, before it stops to catch its breath.',mixed
'With more action and less mystery, a returning director and main cast and a handful of sketchy new characters, The Scorch Trials makes for an efficient yet uninspiring sequel.',mixed
'The Scorch Trials offers virtually no character development and only hints of plot advancement, mostly just functioning to move a group of obliquely motivated characters from one place to another without giving much clue where the whole thing is headed.',mixed
'Director Wes Ball\'s adaptation of the second book in author James Dashner\'s popular series is the exact opposite of its predecessor, presenting a sprawling adventure that, when not liberally cribbing from more illustrious sci-fi forefathers, spends plentiful time fleshing out the dull details of its oppressed-youth scenario.',mixed
'The Scorch Trials adds nothing new to the unkillable dystopian genre, but it\'s at least less ponderous than its predecessor. The many chases and ludicrous narrow escapes offer respectable doses of adrenaline.',mixed
'Director Wes Ball\'s film is a mad dash from one place to the next, with little time in between for rest, recuperation or plot development.',mixed
'The second installment, which reveals some of the reasons behind their imprisonment, lacks a similar sense of originality and urgency, undercut by overly familiar characterizations and dilatory pacing.',mixed
'The Scorch Trials isn\'t a particularly good movie, but it\'s just fast and nutty enough to keep you entertained.',mixed
'Maze Runner: The Scorch Trials does pretty well. It finishes respectably on a scale between Hunger Games: Catching Fire (fizzle) and The Empire Strikes Back (aces!).',mixed
'The production design and effects for this apocalyptic terrain are way above par for this sort of thing, and evidence of a much higher budget than Ball had first time around.',mixed
'Scorch Trials ambitiously opens up its world with mixed results: gripping action, so-so script.',mixed
'While it\'s a woefully incomplete middle chapter, at least it\'s never boring.',mixed
'It comes across as unintentionally comic, because Scorch Trials is basically Fleeing In Terror: The Movie. After more than two straight hours of running and screaming, screaming and running, no wonder Thomas is tired. Even marathoners gotta rest sometime.',mixed
'The visuals of a blasted city are impressive but hardly reason to spend $10 to sit in a theater seat and watch a bunch of underdeveloped characters get chased by zombies for an inordinate amount of time.',mixed
'There are a number of laughs to be had in what ends up being an uneven but surprisingly likeable dose of low-calorie nonsense.',mixed
'Introduced in Despicable Me in 2010, those yellow, pill-shaped, gibberish-speaking Minions now have their own spinoff — and they still ride a fine line between irritating and adorable.',mixed
'Farty, burpy, fall-y over fun tied to a pretty inconsequential plot. Your kids will explode with joy.',mixed
'The new team thinks that if mayhem is funny, five times the mayhem will be five times as hilarious. That\'s not how movie math works, and too many scenes spin out of control.',mixed
'If Minions were a toy, you\'d hide its batteries.',mixed
'The questions is: Can the minions carry a movie all by their mischievous mini-selves? \'Fraid not. This origin story, while being utterly harmless and far from despicable, wears out its welcome way too soon.',mixed
'With its episodic stream of slapstick gags, Minions has moment of piquant absurdity, but mostly it\'s shrill-but-cutesy anarchy works as a visual sugar rush for the preschool set.',mixed
'It\'s a buzzkill to enter the world of Minions primed for a tidal wave of gibberish-talking lemmings to tear the roof off, only to see them once again led astray by the ordinariness of human affairs.',mixed
'Comedy and narrative demand more rhythm than simply scamper, jabber, fall but that\'s what Minions bring to the table.',mixed
'What Minions does have is abundant if relentless cuteness, which audiences are sure to accept in lieu of content; people love these little guys.',mixed
'You\'ll have to appreciate what fleeting cleverness you can here.',mixed
'The Minions themselves aren\'t as endearing as they are in the previous movies, maybe because there are fewer of them bumbling around, or maybe because they just haven\'t found their true supervillain love yet. Or maybe some sidekicks, no matter how loveable, just aren\'t cartoon-hero material',mixed
'Minions is product, pure and simple. Little kids will love it, but grown-ups will feel like they\'re being held hostage in a Fisher-Price test laboratory.',mixed
'Minions has idiosyncratic roots, but it\'s a franchise play all the way. Finally, even 5-year-olds have their own movie that mechanically cashes in on something they loved when they were younger.',mixed
'It\'s all perfectly OK, and even, at times, delightful.... Yet Minions doesn\'t add up to all that it should.',mixed
'The story [lacks] a clear narrative or emotional throughline to connect all of the film\'s setpieces.',mixed
'What\'s surprising about Minions is that it squanders these yellow oddballs\' new-found freedom.',mixed
'No Escape is xenophobic claptrap of the highest order.',mixed
'Strict plausibility isn\'t necessary in these movies, and while No Escape doesn\'t completely throw it out the window, it still inspires the occasional unintended giggle.',mixed
'No Escape is a tense but utterly predictable exercise in Western xenophobic paranoia and guilt.',mixed
'Unfortunately, No Escape can\'t stay 10 steps ahead of its misguided politics and overly dramatic storytelling and crumbles under its own preposterous climactic denouement.',mixed
'Whatever seeds of social justice and emotional nuance No Escape may be attempting to sow are undercut by the film\'s melodramatic valorization of family values.',mixed
'Filmmakers John Erick Dowdle and Drew Dowdle (As Above, So Below, Quarantine) serve up a horrific string of Sophie\'s Choice situations, in between the breathless chases and brutal violence.',mixed
'No Escape, while cruel, is often uncommonly suspenseful. And by pitting its white leads against the citizen hordes of Southeast Asia, No Escape is also uncommonly honest about the fears and assumptions that fuel adventure fiction — here, the Other is not abstracted away to orcs or aliens.',mixed
'No Escape is a pedestrian but modestly gripping nerve-jangler from writer-director John Erick Dowdle.',mixed
'Despite its illegible chase scenes, awkward slow-motion shots, and fumbling attempts at political commentary, No Escape manages to be intermittently interesting, thanks to an off-beat supporting turn from Pierce Brosnan.',mixed
'A preposterous, monotonous action saga primarily notable for boasting a miscast lead and advancing a less-than-tolerant geopolitical fantasy.',mixed
'I won\'t make a case for No Escape being a good film; the first half is pretty good and the second half ranges from pretty bad to truly awful. Nor will I deny having enjoyed quite a bit of it as a zombie film, never mind that it\'s supposed to be an international thriller with contemporary political significance.',mixed
'There\'s no fleeing the clunkiness in No Escape.',mixed
'Bang, boom, bam. That\'s about the size of things in No Escape, a movie banking on its admittedly first-rate action drowning out its political tone-deafness.',mixed
'Directed breathlessly by John Erick Dowdle (As Above/So Below), the movie is filled with jittery shots from hand-held cameras, and hurtles along at a pace that is especially helpful in racing past the holes in the paper-thin plot.',mixed
'A Taken-style no-holds-barred family survival action film, with an inevitable side order of xenophobia undimmed by the indictment of faceless corporate chicanery.',mixed
'The dueling dirty tricks zing half the time.... But subplots involving naive volunteers getting their hearts broken feel like strands from a less ambitious movie.',mixed
'It\'s cute for a while. The stars are pros, and their scenes, often staged so that the characters are within breathing distance of each other, have snap.',mixed
'Politics is a dirty business, but Our Brand Is Crisis doesn\'t stick its hands into the muck sufficiently to be as entertaining or stinging as it could be.',mixed
'Director David Gordon Green\'s latest unpredictable addition to his resume is offbeat and appealing on some levels but is neither as funny nor as trenchant as it might have been.',mixed
'The film is in need of an edge that Peter Straughan\'s screenplay fails to deliver.... Yet Sandra Bullock seems blissfully unaware of the film\'s faults and delivers a performance that expertly plays on her strengths.',mixed
'Our Brand Is Crisis shows flashes of insight cribbed from reality, nibbling the edges of satire without ever taking a big bite.',mixed
'The movie unfortunately gets stuck between edgy drama and broad comedy, and most of the humor lands with a thud.',mixed
'The attempt is to create a reality wide enough to accommodate the extremes of absurdity and hard political truth, but the pieces never cohere, and so we end up with a rattling bag of disparate elements.',mixed
'A mixed-bag satire with ambitions that veer wildly from sharp political insight to slapstick farce to inspirational semi-autobiography. It never finds solid ground in any of those genres.',mixed
'Nominally a satiric comedy, the film is only sporadically effective, running out of energy before it reaches the end.',mixed
'Gordon is an eclectic director, and he has trouble with the tone here. It\'s not that cynicism can\'t evolve into something more useful in film. It\'s that the reasons should be more convincing.',mixed
'Green and screenwriter Peter Straughan never completely go as far as they might have, satirically speaking.',mixed
'The movie turns out to be something we\'ve seen before: an underdog tale mixed with a redemption narrative.',mixed
'It treats the complicated moves and countermoves of a major election as fodder for a broadly comic grudge match.',mixed
'Our Brand Is Crisis adds up to a toothless exercise in missed opportunities that is half cautionary tale, half political satire and oddly insignificant as both.',mixed
'The comedy here isn\'t very funny and the drama isn\'t very sharp.',mixed
'Green, who once had a solid and arty indy cinema career going, cannot for the life of him hit the right tone, here. The film is waterlogged when it should be jaunty, and the cynicism and the sentimentality are kept at arm\'s length.',mixed
'There\'s no denying that Pan is one ambitious fairy tale. But what\'s being labeled a wholly original adventure feels far from new, never mind necessary.',mixed
'In fashioning a creation myth for Peter Pan, director Joe Wright and writer Jason Fuchs have produced such a thin story that they reduce, rather than amplify, J.M. Barrie\'s famous characters.',mixed
'It\'s not about Peter Pan, but about what happened before Peter Pan. The noise you hear is J. M. Barrie turning over in his grave.',mixed
'This might have made a decent eye-candy musical for kids. But aside from Nirvana and a choral Blitzkrieg Bop by the miner kids, there is no music.',mixed
'Hugh Jackman gives the movie a bit of twinkle as a pirate who breathes pixie dust to stay fresh and relevant. Maybe the people behind Pan should have snorted some.',mixed
'Director Joe Wright\'s movie barely gets off the ground, and gets old quickly.',mixed
'If you\'re going to make an origin story, make an origin story. On second thought, if you\'re Joe Wright looking to tell us where Peter Pan and Captain Hook came from, maybe don\'t.',mixed
'Jackman occasionally wins a laugh, when he manages to impose himself over the movie\'s restless clamor.',mixed
'As Peter Pan should be one of the ultimate wish-fulfilment heroes for kids, it\'s baffling to see how he\'s been appropriated for such an awfully middling adventure.',mixed
'At no point in the entire film is any character allowed to have any fun at all, which is a rather devastating flaw for a movie that\'s supposed to be set in an eternal wonderland of play and arrested childhood innocence.',mixed
'Deftly made and diverting for young audiences but unlikely to linger, with any vibrancy tempered by the familiarity of the tune.',mixed
'It\'s not that Pan isn\'t entertaining. There\'s plenty of color and action and some inventive 3-D effects. Jackman\'s unhinged performance is either gloriously great or gloriously terrible, but captivating either way. There\'s no magic, though.',mixed
'At once thinly conceived and maddeningly over-designed, irreverent and over-serious, and chock-full of strained references (to World War II, environmentalism, and drugs, among other things) and creepy violence, Pan is an elaborate flight of fancy with no vision — which makes it strangely compelling in spots.',mixed
'The Ghost Dimension isn\'t exactly frightening — the setup is so well-worn now that it\'s hard to be particularly startled by what transpires — but it\'s able to wring sufficient dread out of this franchise\'s go-to fears.',mixed
'To the bitter end, the series manages to wring some fun, solid scares out of something other invading something utterly familiar.',mixed
'At its most basic level, the Paranormal Activity formula still has some kick, with its combination of creepy lo-fi video and tasteful suburbia creating some strong, unsettling dissonance.',mixed
'By making it so that everyone can see the evil coming, it also robs the franchise of one of its most potent pleasures: studying the frame for signs of trouble, little telltale hints that something is about to go horribly, horribly wrong. Sentient inkblots are a poor substitution for that sensation.',mixed
'The Paranormal Activity movies have always been about carnival-ride sensations, the narrative through-line secondary. That\'s fortunate, because those seeking closure to what continuity there has been will go home mostly disappointed.',mixed
'If only Ghost Dimension spent more time in the ghost dimension and less time in the people dimension, we might have had something.',mixed
'The screenplay doesn\'t lack for memorable zingers, and thanks to Cody\'s script and Streep\'s performance, Ricki emerges as a complex, self-contradictory person (even if most of the supporting characters don\'t).',mixed
'Demme\'s film plays out like a catnapping afternoon dream. We recognize the world, yet the logic is screwy.',mixed
'Ricki and the Flash\'s emotional intensity creeps up on you, and it\'s all due to the performances. Everyone\'s sympathetic, everyone\'s got depth.',mixed
'Even with its well-observed moments, the movie\'s nonmusical interactions, whether reaching for laughs or poignancy, too often feel flat and forced.',mixed
'This is a shaggy, easily distractible film that consistently defies expectations to both charming and baffling effect.',mixed
'Strutting around for most of the film in her leather rocker duds, Streep\'s Ricki Rendazzo is almost as much of a concoction as her witch in Into the Woods. She wears her uniform as a taunt and also as a way of defining herself. She\'s a woman out of time – a superannuated hippie.',mixed
'A classic, and classically lamentable, good-news/bad news proposition. In the good news department, it\'s largely a sturdy, enjoyable domestic comedy drama.',mixed
'Finally - and the news should really come as a relief - here is a role Streep should not have tried, in a movie that should not have been made.',mixed
'Ricki\'s attitudes, and their place in the family and the society she inhabits, are the most interesting part of the movie, or at least they would be if Ms. Cody and Mr. Demme were not so weirdly conflict-averse.',mixed
'As an actor, Meryl Streep is incapable of making false moves. That doesn\'t mean she\'s incapable of making false movies.',mixed
'Ricki and the Flash is a sour movie masquerading as something more cheerful. In that attempted deception the film is both helped and hindered by an indispensable performance by star Meryl Streep.',mixed
'If only Streep would have put down the microphone and let Springfield sing Jessie\'s Girl, Ricki and the Flash might have had half a chance.',mixed
'It helps that Kevin Kline excels as Ricki\'s ex, and Mamie Gummer, Streep\'s real-life daughter, imbues the fictional version with rare grit and grace. Otherwise, too many wrong notes.',mixed
'Why does this film, with so many first-rate artists in its corner, not quite work? Partly it\'s a matter of style, but mostly it\'s because the script is made of tin.',mixed
'The movie itself seems equally divided between the sensibilities of hyperverbal writer Diablo Cody and music-centric director Jonathan Demme, and ends up falling into a muddy gap between the two.',mixed
'Ricki And the Flash is about mistakes, regrets, and of course, redemption, but all of it feels a little too neat, familiar and convenient even if no one\'s quite belting out Kumbaya by the end.',mixed
'Sorry. The sight of the 66-year-old Streep gyrating her way through Wooly Bully has a way of blocking out rational thought. It\'s frightening but temporary, like a bad dream. Or this movie.',mixed
'This is a talented cast working for a talented director in a film that never reaches the heights it should have.',mixed
'Seeking spontaneity and release for her character, Ms. Streep gets stuck in a laboriousness that I don\'t want to belabor, since her efforts are gallant — she does her own singing and playing — and there are fleeting moments of real fun. Still, it\'s hard not to wonder why so much in the movie went so wrong.',mixed
'The story here, like a lot of bar bands, goes loud to cover up mediocrity. When Streep sings, though, so does the film.',mixed
'The music so wholly engulfs the second half of the film, there\'s no room left to expand on characters that feel less than lived-in or on the film\'s more ambitious ideas.',mixed
'The gaps between the hipster comedy of the star, the incipient sentimentality of the story and the gravely depressing reality of the setting provide tonal abysses simply too vast to bridge in Rock the Kasbah, an intermittently amusing but dramatically problematic mish-mash that careens all over a rough and rocky road.',mixed
'This lame, laugh-starved script makes him look like an Old Man — not a funny old man or a Grumpy old man (see the fine St. Vincent for that). Just old and not really up to trying too hard.',mixed
'It\'s Ishtar with the passion and sincerity replaced with a surface-level shrug.',mixed
'Rarely has a mainstream comedy boasting this much talent been so structurally amateurish, to the point that the film\'s lack of humor seems a secondary problem to its more pressing storytelling incoherence.',mixed
'There might be a decent movie in here somewhere, if the focus had been on the right character.',mixed
'Bruce Willis shows up, in full Bruce yippee-ki-yay, mofo Willis mode, to little effect, and while Hudson\'s sassy camp follower is a hoot, there are just too many narratively bizarre subplots falling out all over the place.',mixed
'The film often plays like everyone making it agreed that some on-set idea was so funny it had to be included, whether or not it suited the story.',mixed
'Your enjoyment of all this will probably depend heavily on your willingness to let the words romp and Taliban coexist for approximately two hours. The movie itself is slight and sometimes outright offensive, though it\'s also intermittently amusing and not entirely unself-aware.',mixed
'The oddball script by Mitch Glazer (Scrooged), as directed by Barry Levinson (Rain Man, Good Morning, Vietnam), takes so long to bring Richie and Salima together, it deprives us of the kind of fully fleshed dynamic the story so desperately needs.',mixed
